page_a,page_b,width,jaccard,indexable_a,indexable_b
chembl1631912,chembl429577,390,0.537,false,false
chembl1631912,chembl459149,390,0.537,false,false
chembl1631912,chembl466269,390,0.537,false,false
chembl1631912,chembl509941,390,0.537,false,false
chembl1631912,chembl568483,390,0.537,false,false
chembl1631912,chembl62855,390,0.537,false,false
chembl1631912,debromohymenialdisine,390,0.537,false,false
chembl1631912,xz9002,390,0.537,false,false
chembl1642546,chembl1708421,390,0.537,false,false
chembl1642546,chembl178280,390,0.537,false,false
chembl1642546,chembl193233,390,0.537,false,false
chembl1642546,chembl193264,390,0.537,false,false
chembl1642546,chembl1964263,390,0.537,false,false
chembl1642546,chembl196911,390,0.537,false,false
chembl1642546,chembl204785,390,0.537,false,false
chembl1642546,chembl204946,390,0.537,false,false
chembl1642546,chembl2062577,390,0.537,false,false
chembl1642546,chembl2063456,390,0.537,false,false
chembl1642546,chembl207891,390,0.537,false,false
chembl1642546,chembl209712,390,0.537,false,false
chembl1642546,chembl211768,390,0.537,false,false
chembl1642546,chembl2159741,390,0.537,false,false
chembl1642546,chembl2159748,390,0.537,false,false
chembl1642546,chembl216173,390,0.537,false,false
chembl1642546,chembl2163391,390,0.537,false,false
chembl1642546,chembl2203764,390,0.537,false,false
chembl1642546,chembl220947,390,0.537,false,false
chembl1642546,chembl2316141,390,0.537,false,false
chembl1642546,chembl233553,390,0.537,false,false
chembl1642546,chembl2337877,390,0.537,false,false
chembl1642546,chembl2381379,390,0.537,false,false
chembl1642546,chembl243731,390,0.537,false,false
chembl1642546,chembl259067,390,0.537,false,false
chembl1642546,chembl263634,390,0.537,false,false
chembl1642546,chembl266157,390,0.537,false,false
chembl1642546,chembl3091493,390,0.537,false,false
chembl1642546,chembl3093934,390,0.537,false,false
chembl1642546,chembl3094404,390,0.537,false,false
chembl1642546,chembl3103040,390,0.537,false,false
chembl1642546,chembl3125537,390,0.537,false,false
chembl1642546,chembl3233018,390,0.537,false,false
chembl1642546,chembl3261926,390,0.537,false,false
chembl1642546,chembl3330105,390,0.537,false,false
chembl1642546,chembl3422080,390,0.537,false,false
chembl1642546,chembl3422088,390,0.537,false,false
chembl1642546,chembl3422101,390,0.537,false,false
chembl1642546,chembl354739,390,0.537,false,false
chembl1642546,chembl3581716,390,0.537,false,false
chembl1642546,chembl3589700,390,0.537,false,false
chembl1642546,chembl3609304,390,0.537,false,false
chembl1642546,chembl3612514,390,0.537,false,false
chembl1642546,chembl365484,390,0.537,false,false
chembl1642546,chembl367556,390,0.537,false,false
chembl1642546,chembl372357,390,0.537,false,false
chembl1642546,chembl379692,390,0.537,false,false
chembl1642546,chembl380955,390,0.537,false,false
chembl1642546,chembl3827317,390,0.537,false,false
chembl1642546,chembl387377,390,0.537,false,false
chembl1642546,chembl397184,390,0.537,false,false
chembl1642546,chembl4063890,390,0.537,false,false
chembl1642546,chembl4065483,390,0.537,false,false
chembl1642546,chembl4075540,390,0.537,false,false
chembl1642546,chembl4078182,390,0.537,false,false
chembl1642546,chembl4084222,390,0.537,false,false
chembl1642546,chembl4091089,390,0.537,false,false
chembl1642546,chembl4095934,390,0.537,false,false
chembl1642546,chembl4099640,390,0.537,false,false
chembl1642546,chembl410834,390,0.537,false,false
chembl1642546,chembl4162390,390,0.537,false,false
chembl1642546,chembl4214018,390,0.537,false,false
chembl1642546,chembl4228518,390,0.537,false,false
chembl1642546,chembl424975,390,0.537,false,false
chembl1642546,chembl4251185,390,0.537,false,false
chembl1642546,chembl426493,390,0.537,false,false
chembl1642546,chembl4283513,390,0.537,false,false
chembl1642546,chembl428963,390,0.537,false,false
chembl1642546,chembl4292755,390,0.537,false,false
chembl1642546,chembl4293806,390,0.537,false,false
chembl1642546,chembl429577,390,0.537,false,false
chembl1642546,chembl430879,390,0.537,false,false
chembl1642546,chembl4553210,390,0.537,false,false
chembl1642546,chembl459149,390,0.537,false,false
chembl1642546,chembl462170,390,0.537,false,false
chembl1642546,chembl462228,390,0.537,false,false
chembl1642546,chembl466269,390,0.537,false,false
chembl1642546,chembl470798,390,0.537,false,false
chembl1642546,chembl471400,390,0.537,false,false
chembl1642546,chembl492265,390,0.537,false,false
chembl1642546,chembl494917,390,0.537,false,false
chembl1642546,chembl509941,390,0.537,false,false
chembl1642546,chembl526639,390,0.537,false,false
chembl1642546,chembl563377,390,0.537,false,false
chembl1642546,chembl568483,390,0.537,false,false
chembl1642546,chembl58150,390,0.537,false,false
chembl1642546,chembl592917,390,0.537,false,false
chembl1642546,chembl612137,390,0.537,false,false
chembl1642546,chembl62855,390,0.537,false,false
chembl1642546,chembl71611,390,0.537,false,false
chembl1642546,chembl96433,390,0.537,false,false
chembl1642546,debromohymenialdisine,390,0.537,false,false
chembl1642546,gpr40ant39,390,0.537,false,false
chembl1642546,gw607117x,390,0.537,false,false
chembl1642546,xz9002,390,0.537,false,false
chembl1708421,chembl178280,390,0.537,false,false
chembl1708421,chembl1829763,390,0.537,false,false
chembl1708421,chembl183584,390,0.537,false,false
chembl1708421,chembl1964263,390,0.537,false,false
chembl1708421,chembl196911,390,0.537,false,false
chembl1708421,chembl204785,390,0.537,false,false
chembl1708421,chembl204946,390,0.537,false,false
chembl1708421,chembl207891,390,0.537,false,false
chembl1708421,chembl211768,390,0.537,false,false
chembl1708421,chembl2159741,390,0.537,false,false
chembl1708421,chembl2159748,390,0.537,false,false
chembl1708421,chembl2163391,390,0.537,false,false
chembl1708421,chembl2316141,390,0.537,false,false
chembl1708421,chembl233553,390,0.537,false,false
chembl1708421,chembl2337877,390,0.537,false,false
chembl1708421,chembl263634,390,0.537,false,false
chembl1708421,chembl3091493,390,0.537,false,false
chembl1708421,chembl3093934,390,0.537,false,false
chembl1708421,chembl3094404,390,0.537,false,false
chembl1708421,chembl3125537,390,0.537,false,false
chembl1708421,chembl3233018,390,0.537,false,false
chembl1708421,chembl3261926,390,0.537,false,false
chembl1708421,chembl3422088,390,0.537,false,false
chembl1708421,chembl3422101,390,0.537,false,false
chembl1708421,chembl354739,390,0.537,false,false
chembl1708421,chembl3628345,390,0.537,false,false
chembl1708421,chembl365484,390,0.537,false,false
chembl1708421,chembl379692,390,0.537,false,false
chembl1708421,chembl380955,390,0.537,false,false
chembl1708421,chembl397184,390,0.537,false,false
chembl1708421,chembl4065483,390,0.537,false,false
chembl1708421,chembl410834,390,0.537,false,false
chembl1708421,chembl424975,390,0.537,false,false
chembl1708421,chembl4251185,390,0.537,false,false
chembl1708421,chembl426493,390,0.537,false,false
chembl1708421,chembl4293806,390,0.537,false,false
chembl1708421,chembl429577,390,0.537,false,false
chembl1708421,chembl459149,390,0.537,false,false
chembl1708421,chembl466269,390,0.537,false,false
chembl1708421,chembl509941,390,0.537,false,false
chembl1708421,chembl568483,390,0.537,false,false
chembl1708421,chembl62855,390,0.537,false,false
chembl1708421,debromohymenialdisine,390,0.537,false,false
chembl1708421,xz9002,390,0.537,false,false
chembl1774328,chembl178280,390,0.537,false,false
chembl1774328,chembl1964263,390,0.537,false,false
chembl1774328,chembl196911,390,0.537,false,false
chembl1774328,chembl204785,390,0.537,false,false
chembl1774328,chembl204946,390,0.537,false,false
chembl1774328,chembl207891,390,0.537,false,false
chembl1774328,chembl211768,390,0.537,false,false
chembl1774328,chembl2159741,390,0.537,false,false
chembl1774328,chembl2159748,390,0.537,false,false
chembl1774328,chembl2163391,390,0.537,false,false
chembl1774328,chembl2316141,390,0.537,false,false
chembl1774328,chembl233553,390,0.537,false,false
chembl1774328,chembl2337877,390,0.537,false,false
chembl1774328,chembl263634,390,0.537,false,false
chembl1774328,chembl3091493,390,0.537,false,false
chembl1774328,chembl3093934,390,0.537,false,false
chembl1774328,chembl3094404,390,0.537,false,false
chembl1774328,chembl3125537,390,0.537,false,false
chembl1774328,chembl3233018,390,0.537,false,false
chembl1774328,chembl3261926,390,0.537,false,false
chembl1774328,chembl3422088,390,0.537,false,false
chembl1774328,chembl3422101,390,0.537,false,false
chembl1774328,chembl354739,390,0.537,false,false
chembl1774328,chembl3628345,390,0.537,false,false
chembl1774328,chembl365484,390,0.537,false,false
chembl1774328,chembl379692,390,0.537,false,false
chembl1774328,chembl380955,390,0.537,false,false
chembl1774328,chembl397184,390,0.537,false,false
chembl1774328,chembl4063890,390,0.537,false,false
chembl1774328,chembl4065483,390,0.537,false,false
chembl1774328,chembl4084222,390,0.537,false,false
chembl1774328,chembl410834,390,0.537,false,false
chembl1774328,chembl424975,390,0.537,false,false
chembl1774328,chembl4251185,390,0.537,false,false
chembl1774328,chembl426493,390,0.537,false,false
chembl1774328,chembl4293806,390,0.537,false,false
chembl1774328,chembl429577,390,0.537,false,false
chembl1774328,chembl459149,390,0.537,false,false
chembl1774328,chembl466269,390,0.537,false,false
chembl1774328,chembl509941,390,0.537,false,false
chembl1774328,chembl568483,390,0.537,false,false
chembl1774328,chembl62855,390,0.537,false,false
chembl1774328,debromohymenialdisine,390,0.537,false,false
chembl1774328,xz9002,390,0.537,false,false
chembl1774995,chembl178280,390,0.537,false,false
chembl1774995,chembl1964263,390,0.537,false,false
chembl1774995,chembl196911,390,0.537,false,false
chembl1774995,chembl204785,390,0.537,false,false
chembl1774995,chembl204946,390,0.537,false,false
chembl1774995,chembl207891,390,0.537,false,false
chembl1774995,chembl211768,390,0.537,false,false
chembl1774995,chembl2159741,390,0.537,false,false
chembl1774995,chembl2159748,390,0.537,false,false
chembl1774995,chembl2163391,390,0.537,false,false
chembl1774995,chembl2316141,390,0.537,false,false
chembl1774995,chembl233553,390,0.537,false,false
chembl1774995,chembl2337877,390,0.537,false,false
chembl1774995,chembl263634,390,0.537,false,false
chembl1774995,chembl3091493,390,0.537,false,false
chembl1774995,chembl3093934,390,0.537,false,false
chembl1774995,chembl3094404,390,0.537,false,false
chembl1774995,chembl3125537,390,0.537,false,false
chembl1774995,chembl3233018,390,0.537,false,false
chembl1774995,chembl3261926,390,0.537,false,false
chembl1774995,chembl3422088,390,0.537,false,false
chembl1774995,chembl3422101,390,0.537,false,false
chembl1774995,chembl354739,390,0.537,false,false
chembl1774995,chembl3628345,390,0.537,false,false
chembl1774995,chembl365484,390,0.537,false,false
chembl1774995,chembl379692,390,0.537,false,false
chembl1774995,chembl380955,390,0.537,false,false
chembl1774995,chembl397184,390,0.537,false,false
chembl1774995,chembl4063890,390,0.537,false,false
chembl1774995,chembl4065483,390,0.537,false,false
chembl1774995,chembl4084222,390,0.537,false,false
chembl1774995,chembl410834,390,0.537,false,false
chembl1774995,chembl424975,390,0.537,false,false
chembl1774995,chembl4251185,390,0.537,false,false
chembl1774995,chembl426493,390,0.537,false,false
chembl1774995,chembl4293806,390,0.537,false,false
chembl1774995,chembl429577,390,0.537,false,false
chembl1774995,chembl459149,390,0.537,false,false
chembl1774995,chembl466269,390,0.537,false,false
chembl1774995,chembl509941,390,0.537,false,false
chembl1774995,chembl568483,390,0.537,false,false
chembl1774995,chembl62855,390,0.537,false,false
chembl1774995,debromohymenialdisine,390,0.537,false,false
chembl1774995,xz9002,390,0.537,false,false
chembl178280,chembl1807477,390,0.537,false,false
chembl178280,chembl1808341,390,0.537,false,false
chembl178280,chembl1829763,390,0.537,false,false
chembl178280,chembl1964263,390,0.537,false,false
chembl178280,chembl204785,390,0.537,false,false
chembl178280,chembl204946,390,0.537,false,false
chembl178280,chembl2062577,390,0.537,false,false
chembl178280,chembl2063456,390,0.537,false,false
chembl178280,chembl207891,390,0.537,false,false
chembl178280,chembl209712,390,0.537,false,false
chembl178280,chembl211768,390,0.537,false,false
chembl178280,chembl2159741,390,0.537,false,false
chembl178280,chembl2159748,390,0.537,false,false
chembl178280,chembl216173,390,0.537,false,false
chembl178280,chembl2163391,390,0.537,false,false
chembl178280,chembl2203764,390,0.537,false,false
chembl178280,chembl220947,390,0.537,false,false
chembl178280,chembl2316141,390,0.537,false,false
chembl178280,chembl233553,390,0.537,false,false
chembl178280,chembl2337877,390,0.537,false,false
chembl178280,chembl2381379,390,0.537,false,false
chembl178280,chembl243731,390,0.537,false,false
chembl178280,chembl259067,390,0.537,false,false
chembl178280,chembl263634,390,0.537,false,false
chembl178280,chembl266157,390,0.537,false,false
chembl178280,chembl3091493,390,0.537,false,false
chembl178280,chembl3093934,390,0.537,false,false
chembl178280,chembl3094404,390,0.537,false,false
chembl178280,chembl3103040,390,0.537,false,false
chembl178280,chembl3125537,390,0.537,false,false
chembl178280,chembl3233018,390,0.537,false,false
chembl178280,chembl3261926,390,0.537,false,false
chembl178280,chembl3330105,390,0.537,false,false
chembl178280,chembl3422080,390,0.537,false,false
chembl178280,chembl3422088,390,0.537,false,false
chembl178280,chembl3422101,390,0.537,false,false
chembl178280,chembl354739,390,0.537,false,false
chembl178280,chembl3581716,390,0.537,false,false
chembl178280,chembl3589700,390,0.537,false,false
chembl178280,chembl3609304,390,0.537,false,false
chembl178280,chembl3612514,390,0.537,false,false
chembl178280,chembl3628345,390,0.537,false,false
chembl178280,chembl365484,390,0.537,false,false
chembl178280,chembl367556,390,0.537,false,false
chembl178280,chembl372357,390,0.537,false,false
chembl178280,chembl379692,390,0.537,false,false
chembl178280,chembl380955,390,0.537,false,false
chembl178280,chembl3827317,390,0.537,false,false
chembl178280,chembl387377,390,0.537,false,false
chembl178280,chembl397184,390,0.537,false,false
chembl178280,chembl4063890,390,0.537,false,false
chembl178280,chembl4065483,390,0.537,false,false
chembl178280,chembl4075540,390,0.537,false,false
chembl178280,chembl4078182,390,0.537,false,false
chembl178280,chembl4084222,390,0.537,false,false
chembl178280,chembl4091089,390,0.537,false,false
chembl178280,chembl4095934,390,0.537,false,false
chembl178280,chembl4099640,390,0.537,false,false
chembl178280,chembl410834,390,0.537,false,false
chembl178280,chembl4162390,390,0.537,false,false
chembl178280,chembl4214018,390,0.537,false,false
chembl178280,chembl4228518,390,0.537,false,false
chembl178280,chembl4251185,390,0.537,false,false
chembl178280,chembl426493,390,0.537,false,false
chembl178280,chembl4283513,390,0.537,false,false
chembl178280,chembl428963,390,0.537,false,false
chembl178280,chembl4292755,390,0.537,false,false
chembl178280,chembl4293806,390,0.537,false,false
chembl178280,chembl429577,390,0.537,false,false
chembl178280,chembl430879,390,0.537,false,false
chembl178280,chembl4553210,390,0.537,false,false
chembl178280,chembl459149,390,0.537,false,false
chembl178280,chembl462170,390,0.537,false,false
chembl178280,chembl462228,390,0.537,false,false
chembl178280,chembl466269,390,0.537,false,false
chembl178280,chembl470798,390,0.537,false,false
chembl178280,chembl471400,390,0.537,false,false
chembl178280,chembl492265,390,0.537,false,false
chembl178280,chembl494917,390,0.537,false,false
chembl178280,chembl509941,390,0.537,false,false
chembl178280,chembl526639,390,0.537,false,false
chembl178280,chembl563377,390,0.537,false,false
chembl178280,chembl568483,390,0.537,false,false
chembl178280,chembl58150,390,0.537,false,false
chembl178280,chembl592917,390,0.537,false,false
chembl178280,chembl612137,390,0.537,false,false
chembl178280,chembl62855,390,0.537,false,false
chembl178280,chembl71611,390,0.537,false,false
chembl178280,chembl96433,390,0.537,false,false
chembl178280,debromohymenialdisine,390,0.537,false,false
chembl178280,gpr40ant39,390,0.537,false,false
chembl178280,gw607117x,390,0.537,false,false
chembl178280,xz9002,390,0.537,false,false
chembl1807477,chembl1964263,390,0.537,false,false
chembl1807477,chembl196911,390,0.537,false,false
chembl1807477,chembl204785,390,0.537,false,false
chembl1807477,chembl204946,390,0.537,false,false
chembl1807477,chembl207891,390,0.537,false,false
chembl1807477,chembl211768,390,0.537,false,false
chembl1807477,chembl2159741,390,0.537,false,false
chembl1807477,chembl2159748,390,0.537,false,false
chembl1807477,chembl2163391,390,0.537,false,false
chembl1807477,chembl2316141,390,0.537,false,false
chembl1807477,chembl233553,390,0.537,false,false
chembl1807477,chembl2337877,390,0.537,false,false
chembl1807477,chembl263634,390,0.537,false,false
chembl1807477,chembl3091493,390,0.537,false,false
chembl1807477,chembl3093934,390,0.537,false,false
chembl1807477,chembl3094404,390,0.537,false,false
chembl1807477,chembl3125537,390,0.537,false,false
chembl1807477,chembl3233018,390,0.537,false,false
chembl1807477,chembl3261926,390,0.537,false,false
chembl1807477,chembl3422088,390,0.537,false,false
chembl1807477,chembl3422101,390,0.537,false,false
chembl1807477,chembl354739,390,0.537,false,false
chembl1807477,chembl3628345,390,0.537,false,false
chembl1807477,chembl365484,390,0.537,false,false
chembl1807477,chembl379692,390,0.537,false,false
chembl1807477,chembl380955,390,0.537,false,false
chembl1807477,chembl397184,390,0.537,false,false
chembl1807477,chembl4063890,390,0.537,false,false
chembl1807477,chembl4065483,390,0.537,false,false
chembl1807477,chembl4084222,390,0.537,false,false
chembl1807477,chembl410834,390,0.537,false,false
chembl1807477,chembl424975,390,0.537,false,false
chembl1807477,chembl4251185,390,0.537,false,false
chembl1807477,chembl426493,390,0.537,false,false
chembl1807477,chembl4293806,390,0.537,false,false
chembl1807477,chembl429577,390,0.537,false,false
chembl1807477,chembl459149,390,0.537,false,false
chembl1807477,chembl466269,390,0.537,false,false
chembl1807477,chembl509941,390,0.537,false,false
chembl1807477,chembl568483,390,0.537,false,false
chembl1807477,chembl62855,390,0.537,false,false
chembl1807477,debromohymenialdisine,390,0.537,false,false
chembl1807477,xz9002,390,0.537,false,false
chembl1808341,chembl1964263,390,0.537,false,false
chembl1808341,chembl196911,390,0.537,false,false
chembl1808341,chembl204785,390,0.537,false,false
chembl1808341,chembl204946,390,0.537,false,false
chembl1808341,chembl207891,390,0.537,false,false
chembl1808341,chembl211768,390,0.537,false,false
chembl1808341,chembl2159741,390,0.537,false,false
chembl1808341,chembl2159748,390,0.537,false,false
chembl1808341,chembl2163391,390,0.537,false,false
chembl1808341,chembl2316141,390,0.537,false,false
chembl1808341,chembl233553,390,0.537,false,false
chembl1808341,chembl2337877,390,0.537,false,false
chembl1808341,chembl263634,390,0.537,false,false
chembl1808341,chembl3091493,390,0.537,false,false
chembl1808341,chembl3093934,390,0.537,false,false
chembl1808341,chembl3094404,390,0.537,false,false
chembl1808341,chembl3125537,390,0.537,false,false
chembl1808341,chembl3233018,390,0.537,false,false
chembl1808341,chembl3261926,390,0.537,false,false
chembl1808341,chembl3422088,390,0.537,false,false
chembl1808341,chembl3422101,390,0.537,false,false
chembl1808341,chembl354739,390,0.537,false,false
chembl1808341,chembl3628345,390,0.537,false,false
chembl1808341,chembl365484,390,0.537,false,false
chembl1808341,chembl379692,390,0.537,false,false
chembl1808341,chembl380955,390,0.537,false,false
chembl1808341,chembl397184,390,0.537,false,false
chembl1808341,chembl4063890,390,0.537,false,false
chembl1808341,chembl4065483,390,0.537,false,false
chembl1808341,chembl4084222,390,0.537,false,false
chembl1808341,chembl410834,390,0.537,false,false
chembl1808341,chembl424975,390,0.537,false,false
chembl1808341,chembl4251185,390,0.537,false,false
chembl1808341,chembl426493,390,0.537,false,false
chembl1808341,chembl4293806,390,0.537,false,false
chembl1808341,chembl429577,390,0.537,false,false
chembl1808341,chembl459149,390,0.537,false,false
chembl1808341,chembl466269,390,0.537,false,false
chembl1808341,chembl509941,390,0.537,false,false
chembl1808341,chembl568483,390,0.537,false,false
chembl1808341,chembl62855,390,0.537,false,false
chembl1808341,debromohymenialdisine,390,0.537,false,false
chembl1808341,xz9002,390,0.537,false,false
chembl1829763,chembl183584,390,0.537,false,false
chembl1829763,chembl193233,390,0.537,false,false
chembl1829763,chembl193264,390,0.537,false,false
chembl1829763,chembl1964263,390,0.537,false,false
chembl1829763,chembl196911,390,0.537,false,false
chembl1829763,chembl204785,390,0.537,false,false
chembl1829763,chembl204946,390,0.537,false,false
chembl1829763,chembl2062577,390,0.537,false,false
chembl1829763,chembl2063456,390,0.537,false,false
chembl1829763,chembl207891,390,0.537,false,false
chembl1829763,chembl209712,390,0.537,false,false
chembl1829763,chembl211768,390,0.537,false,false
chembl1829763,chembl2159741,390,0.537,false,false
chembl1829763,chembl2159748,390,0.537,false,false
chembl1829763,chembl216173,390,0.537,false,false
chembl1829763,chembl2163391,390,0.537,false,false
chembl1829763,chembl2203764,390,0.537,false,false
chembl1829763,chembl220947,390,0.537,false,false
chembl1829763,chembl2316141,390,0.537,false,false
chembl1829763,chembl233553,390,0.537,false,false
chembl1829763,chembl2337877,390,0.537,false,false
chembl1829763,chembl2381379,390,0.537,false,false
chembl1829763,chembl243731,390,0.537,false,false
chembl1829763,chembl259067,390,0.537,false,false
chembl1829763,chembl263634,390,0.537,false,false
chembl1829763,chembl266157,390,0.537,false,false
chembl1829763,chembl3091493,390,0.537,false,false
chembl1829763,chembl3093934,390,0.537,false,false
chembl1829763,chembl3094404,390,0.537,false,false
chembl1829763,chembl3103040,390,0.537,false,false
chembl1829763,chembl3125537,390,0.537,false,false
chembl1829763,chembl3233018,390,0.537,false,false
chembl1829763,chembl3261926,390,0.537,false,false
chembl1829763,chembl3330105,390,0.537,false,false
chembl1829763,chembl3422080,390,0.537,false,false
chembl1829763,chembl3422088,390,0.537,false,false
chembl1829763,chembl3422101,390,0.537,false,false
chembl1829763,chembl354739,390,0.537,false,false
chembl1829763,chembl3581716,390,0.537,false,false
chembl1829763,chembl3589700,390,0.537,false,false
chembl1829763,chembl3609304,390,0.537,false,false
chembl1829763,chembl3612514,390,0.537,false,false
chembl1829763,chembl3628345,390,0.537,false,false
chembl1829763,chembl365484,390,0.537,false,false
chembl1829763,chembl367556,390,0.537,false,false
chembl1829763,chembl372357,390,0.537,false,false
chembl1829763,chembl379692,390,0.537,false,false
chembl1829763,chembl380955,390,0.537,false,false
chembl1829763,chembl3827317,390,0.537,false,false
chembl1829763,chembl387377,390,0.537,false,false
chembl1829763,chembl397184,390,0.537,false,false
chembl1829763,chembl4063890,390,0.537,false,false
chembl1829763,chembl4065483,390,0.537,false,false
chembl1829763,chembl4075540,390,0.537,false,false
chembl1829763,chembl4078182,390,0.537,false,false
chembl1829763,chembl4084222,390,0.537,false,false
chembl1829763,chembl4091089,390,0.537,false,false
chembl1829763,chembl4095934,390,0.537,false,false
chembl1829763,chembl4099640,390,0.537,false,false
chembl1829763,chembl410834,390,0.537,false,false
chembl1829763,chembl4162390,390,0.537,false,false
chembl1829763,chembl4214018,390,0.537,false,false
chembl1829763,chembl4228518,390,0.537,false,false
chembl1829763,chembl424975,390,0.537,false,false
chembl1829763,chembl4251185,390,0.537,false,false
chembl1829763,chembl426493,390,0.537,false,false
chembl1829763,chembl4283513,390,0.537,false,false
chembl1829763,chembl428963,390,0.537,false,false
chembl1829763,chembl4292755,390,0.537,false,false
chembl1829763,chembl4293806,390,0.537,false,false
chembl1829763,chembl429577,390,0.537,false,false
chembl1829763,chembl430879,390,0.537,false,false
chembl1829763,chembl459149,390,0.537,false,false
chembl1829763,chembl462170,390,0.537,false,false
chembl1829763,chembl462228,390,0.537,false,false
chembl1829763,chembl466269,390,0.537,false,false
chembl1829763,chembl470798,390,0.537,false,false
chembl1829763,chembl471400,390,0.537,false,false
chembl1829763,chembl492265,390,0.537,false,false
chembl1829763,chembl494917,390,0.537,false,false
chembl1829763,chembl509941,390,0.537,false,false
chembl1829763,chembl526639,390,0.537,false,false
chembl1829763,chembl563377,390,0.537,false,false
chembl1829763,chembl568483,390,0.537,false,false
chembl1829763,chembl58150,390,0.537,false,false
chembl1829763,chembl592917,390,0.537,false,false
chembl1829763,chembl612137,390,0.537,false,false
chembl1829763,chembl62855,390,0.537,false,false
chembl1829763,chembl71611,390,0.537,false,false
chembl1829763,chembl96433,390,0.537,false,false
chembl1829763,debromohymenialdisine,390,0.537,false,false
chembl1829763,gpr40ant39,390,0.537,false,false
chembl1829763,gw607117x,390,0.537,false,false
chembl1829763,xz9002,390,0.537,false,false
chembl183584,chembl1964263,390,0.537,false,false
chembl183584,chembl204785,390,0.537,false,false
chembl183584,chembl204946,390,0.537,false,false
chembl183584,chembl2062577,390,0.537,false,false
chembl183584,chembl2063456,390,0.537,false,false
chembl183584,chembl207891,390,0.537,false,false
chembl183584,chembl209712,390,0.537,false,false
chembl183584,chembl211768,390,0.537,false,false
chembl183584,chembl2159741,390,0.537,false,false
chembl183584,chembl2159748,390,0.537,false,false
chembl183584,chembl216173,390,0.537,false,false
chembl183584,chembl2163391,390,0.537,false,false
chembl183584,chembl2203764,390,0.537,false,false
chembl183584,chembl220947,390,0.537,false,false
chembl183584,chembl2316141,390,0.537,false,false
chembl183584,chembl233553,390,0.537,false,false
chembl183584,chembl2337877,390,0.537,false,false
chembl183584,chembl2381379,390,0.537,false,false
chembl183584,chembl243731,390,0.537,false,false
chembl183584,chembl259067,390,0.537,false,false
chembl183584,chembl263634,390,0.537,false,false
chembl183584,chembl266157,390,0.537,false,false
chembl183584,chembl3091493,390,0.537,false,false
chembl183584,chembl3093934,390,0.537,false,false
chembl183584,chembl3094404,390,0.537,false,false
chembl183584,chembl3103040,390,0.537,false,false
chembl183584,chembl3125537,390,0.537,false,false
chembl183584,chembl3233018,390,0.537,false,false
chembl183584,chembl3261926,390,0.537,false,false
chembl183584,chembl3330105,390,0.537,false,false
chembl183584,chembl3422080,390,0.537,false,false
chembl183584,chembl3422088,390,0.537,false,false
chembl183584,chembl3422101,390,0.537,false,false
chembl183584,chembl354739,390,0.537,false,false
chembl183584,chembl3581716,390,0.537,false,false
chembl183584,chembl3589700,390,0.537,false,false
chembl183584,chembl3609304,390,0.537,false,false
chembl183584,chembl3612514,390,0.537,false,false
chembl183584,chembl3628345,390,0.537,false,false
chembl183584,chembl365484,390,0.537,false,false
chembl183584,chembl367556,390,0.537,false,false
chembl183584,chembl372357,390,0.537,false,false
chembl183584,chembl379692,390,0.537,false,false
chembl183584,chembl380955,390,0.537,false,false
chembl183584,chembl3827317,390,0.537,false,false
chembl183584,chembl387377,390,0.537,false,false
chembl183584,chembl397184,390,0.537,false,false
chembl183584,chembl4063890,390,0.537,false,false
chembl183584,chembl4065483,390,0.537,false,false
chembl183584,chembl4075540,390,0.537,false,false
chembl183584,chembl4078182,390,0.537,false,false
chembl183584,chembl4084222,390,0.537,false,false
chembl183584,chembl4091089,390,0.537,false,false
chembl183584,chembl4095934,390,0.537,false,false
chembl183584,chembl4099640,390,0.537,false,false
chembl183584,chembl410834,390,0.537,false,false
chembl183584,chembl4162390,390,0.537,false,false
chembl183584,chembl4214018,390,0.537,false,false
chembl183584,chembl4228518,390,0.537,false,false
chembl183584,chembl4251185,390,0.537,false,false
chembl183584,chembl426493,390,0.537,false,false
chembl183584,chembl4283513,390,0.537,false,false
chembl183584,chembl428963,390,0.537,false,false
chembl183584,chembl4292755,390,0.537,false,false
chembl183584,chembl4293806,390,0.537,false,false
chembl183584,chembl429577,390,0.537,false,false
chembl183584,chembl430879,390,0.537,false,false
chembl183584,chembl4553210,390,0.537,false,false
chembl183584,chembl459149,390,0.537,false,false
chembl183584,chembl462170,390,0.537,false,false
chembl183584,chembl462228,390,0.537,false,false
chembl183584,chembl466269,390,0.537,false,false
chembl183584,chembl470798,390,0.537,false,false
chembl183584,chembl471400,390,0.537,false,false
chembl183584,chembl492265,390,0.537,false,false
chembl183584,chembl494917,390,0.537,false,false
chembl183584,chembl509941,390,0.537,false,false
chembl183584,chembl526639,390,0.537,false,false
chembl183584,chembl563377,390,0.537,false,false
chembl183584,chembl568483,390,0.537,false,false
chembl183584,chembl58150,390,0.537,false,false
chembl183584,chembl592917,390,0.537,false,false
chembl183584,chembl612137,390,0.537,false,false
chembl183584,chembl62855,390,0.537,false,false
chembl183584,chembl71611,390,0.537,false,false
chembl183584,chembl96433,390,0.537,false,false
chembl183584,debromohymenialdisine,390,0.537,false,false
chembl183584,gpr40ant39,390,0.537,false,false
chembl183584,gw607117x,390,0.537,false,false
chembl183584,xz9002,390,0.537,false,false
chembl193233,chembl1964263,390,0.537,false,false
chembl193233,chembl204785,390,0.537,false,false
chembl193233,chembl204946,390,0.537,false,false
chembl193233,chembl207891,390,0.537,false,false
