page_a,page_b,width,jaccard,indexable_a,indexable_b
cynanchum,nandina,390,0.9913,false,false
cynanchum,peptidase,390,0.9913,false,false
cynanchum,pig,390,0.9913,false,false
cynanchum,schisandrins,390,0.9913,false,false
cynanchum,trichosanthes,390,0.9913,false,false
cynanchum,uncaria,390,0.9913,false,false
diindolylymethane,diterpene,390,0.9913,false,false
diindolylymethane,fenuside,390,0.9913,false,false
diindolylymethane,loranthus,390,0.9913,false,false
diindolylymethane,lysophosphtidylcholine,390,0.9913,false,false
diindolylymethane,macamides,390,0.9913,false,false
diindolylymethane,marshmallow,390,0.9913,false,false
diindolylymethane,morinda,390,0.9913,false,false
diindolylymethane,nandina,390,0.9913,false,false
diindolylymethane,peptidase,390,0.9913,false,false
diindolylymethane,pig,390,0.9913,false,false
diindolylymethane,schisandrins,390,0.9913,false,false
diindolylymethane,trichosanthes,390,0.9913,false,false
diindolylymethane,uncaria,390,0.9913,false,false
diterpene,fenuside,390,0.9913,false,false
diterpene,loranthus,390,0.9913,false,false
diterpene,lysophosphtidylcholine,390,0.9913,false,false
diterpene,macamides,390,0.9913,false,false
diterpene,marshmallow,390,0.9913,false,false
diterpene,morinda,390,0.9913,false,false
diterpene,nandina,390,0.9913,false,false
diterpene,peptidase,390,0.9913,false,false
diterpene,pig,390,0.9913,false,false
diterpene,schisandrins,390,0.9913,false,false
diterpene,trichosanthes,390,0.9913,false,false
diterpene,uncaria,390,0.9913,false,false
fenuside,loranthus,390,0.9913,false,false
fenuside,lysophosphtidylcholine,390,0.9913,false,false
fenuside,macamides,390,0.9913,false,false
fenuside,marshmallow,390,0.9913,false,false
fenuside,morinda,390,0.9913,false,false
fenuside,nandina,390,0.9913,false,false
fenuside,peptidase,390,0.9913,false,false
fenuside,pig,390,0.9913,false,false
fenuside,schisandrins,390,0.9913,false,false
fenuside,trichosanthes,390,0.9913,false,false
fenuside,uncaria,390,0.9913,false,false
loranthus,lysophosphtidylcholine,390,0.9913,false,false
loranthus,macamides,390,0.9913,false,false
loranthus,marshmallow,390,0.9913,false,false
loranthus,morinda,390,0.9913,false,false
loranthus,nandina,390,0.9913,false,false
loranthus,peptidase,390,0.9913,false,false
loranthus,pig,390,0.9913,false,false
loranthus,schisandrins,390,0.9913,false,false
loranthus,trichosanthes,390,0.9913,false,false
loranthus,uncaria,390,0.9913,false,false
lysophosphtidylcholine,macamides,390,0.9913,false,false
lysophosphtidylcholine,marshmallow,390,0.9913,false,false
lysophosphtidylcholine,morinda,390,0.9913,false,false
lysophosphtidylcholine,nandina,390,0.9913,false,false
lysophosphtidylcholine,peptidase,390,0.9913,false,false
lysophosphtidylcholine,pig,390,0.9913,false,false
lysophosphtidylcholine,schisandrins,390,0.9913,false,false
lysophosphtidylcholine,trichosanthes,390,0.9913,false,false
lysophosphtidylcholine,uncaria,390,0.9913,false,false
macamides,marshmallow,390,0.9913,false,false
macamides,morinda,390,0.9913,false,false
macamides,nandina,390,0.9913,false,false
macamides,peptidase,390,0.9913,false,false
macamides,pig,390,0.9913,false,false
macamides,schisandrins,390,0.9913,false,false
macamides,trichosanthes,390,0.9913,false,false
macamides,uncaria,390,0.9913,false,false
marshmallow,morinda,390,0.9913,false,false
marshmallow,nandina,390,0.9913,false,false
marshmallow,peptidase,390,0.9913,false,false
marshmallow,pig,390,0.9913,false,false
marshmallow,schisandrins,390,0.9913,false,false
marshmallow,trichosanthes,390,0.9913,false,false
marshmallow,uncaria,390,0.9913,false,false
morinda,nandina,390,0.9913,false,false
morinda,peptidase,390,0.9913,false,false
morinda,pig,390,0.9913,false,false
morinda,schisandrins,390,0.9913,false,false
morinda,trichosanthes,390,0.9913,false,false
morinda,uncaria,390,0.9913,false,false
nandina,peptidase,390,0.9913,false,false
nandina,pig,390,0.9913,false,false
nandina,schisandrins,390,0.9913,false,false
nandina,trichosanthes,390,0.9913,false,false
nandina,uncaria,390,0.9913,false,false
peptidase,pig,390,0.9913,false,false
peptidase,schisandrins,390,0.9913,false,false
peptidase,trichosanthes,390,0.9913,false,false
peptidase,uncaria,390,0.9913,false,false
pig,schisandrins,390,0.9913,false,false
pig,trichosanthes,390,0.9913,false,false
pig,uncaria,390,0.9913,false,false
schisandrins,trichosanthes,390,0.9913,false,false
schisandrins,uncaria,390,0.9913,false,false
trichosanthes,uncaria,390,0.9913,false,false
golden-eye-grass,mondo-grass,390,0.9871,false,false
albizia-julibrissin,ashitaba,390,0.987,false,false
albizia-julibrissin,benzenoid,390,0.987,false,false
albizia-julibrissin,caralluma,390,0.987,false,false
albizia-julibrissin,catauba,390,0.987,false,false
albizia-julibrissin,cynanchum,390,0.987,false,false
albizia-julibrissin,diindolylymethane,390,0.987,false,false
albizia-julibrissin,diterpene,390,0.987,false,false
albizia-julibrissin,fenuside,390,0.987,false,false
albizia-julibrissin,loranthus,390,0.987,false,false
albizia-julibrissin,lysophosphtidylcholine,390,0.987,false,false
albizia-julibrissin,macamides,390,0.987,false,false
albizia-julibrissin,marshmallow,390,0.987,false,false
albizia-julibrissin,morinda,390,0.987,false,false
albizia-julibrissin,nandina,390,0.987,false,false
albizia-julibrissin,peptidase,390,0.987,false,false
albizia-julibrissin,pig,390,0.987,false,false
albizia-julibrissin,schisandrins,390,0.987,false,false
albizia-julibrissin,trichosanthes,390,0.987,false,false
albizia-julibrissin,uncaria,390,0.987,false,false
ashitaba,assam-indigo,390,0.987,false,false
ashitaba,catlaw-buttercup,390,0.987,false,false
ashitaba,cellulose-ethers,390,0.987,false,false
ashitaba,chilean-wildnut,390,0.987,false,false
ashitaba,convolvulus-prostratis,390,0.987,false,false
ashitaba,corynebacterium-stationis,390,0.987,false,false
ashitaba,curculigo-orchicides,390,0.987,false,false
ashitaba,cynanchum-otophyllum,390,0.987,false,false
ashitaba,glossy-privet,390,0.987,false,false
ashitaba,glutamine-precursor,390,0.987,false,false
ashitaba,himalayan-cedar,390,0.987,false,false
ashitaba,indian-pipe,390,0.987,false,false
ashitaba,indian-snakeroot,390,0.987,false,false
ashitaba,indian-sphaeranthus,390,0.987,false,false
ashitaba,japanese-persimmon,390,0.987,false,false
ashitaba,lo-han,390,0.987,false,false
ashitaba,marsh-tea,390,0.987,false,false
ashitaba,mondo-grass,390,0.987,false,false
ashitaba,ovate-buchu,390,0.987,false,false
ashitaba,pentatropis-capensis,390,0.987,false,false
ashitaba,sacha-inchi,390,0.987,false,false
ashitaba,tartarian-aster,390,0.987,false,false
ashitaba,tinospora-cordifolia,390,0.987,false,false
ashitaba,trailing-arbutus,390,0.987,false,false
ashitaba,valine-pyroglutamate,390,0.987,false,false
ashitaba,water-plantain,390,0.987,false,false
assam-indigo,benzenoid,390,0.987,false,false
assam-indigo,caralluma,390,0.987,false,false
assam-indigo,catauba,390,0.987,false,false
assam-indigo,cynanchum,390,0.987,false,false
assam-indigo,diindolylymethane,390,0.987,false,false
assam-indigo,diterpene,390,0.987,false,false
assam-indigo,fenuside,390,0.987,false,false
assam-indigo,loranthus,390,0.987,false,false
assam-indigo,lysophosphtidylcholine,390,0.987,false,false
assam-indigo,macamides,390,0.987,false,false
assam-indigo,marshmallow,390,0.987,false,false
assam-indigo,morinda,390,0.987,false,false
assam-indigo,nandina,390,0.987,false,false
assam-indigo,peptidase,390,0.987,false,false
assam-indigo,pig,390,0.987,false,false
assam-indigo,schisandrins,390,0.987,false,false
assam-indigo,trichosanthes,390,0.987,false,false
assam-indigo,uncaria,390,0.987,false,false
benzenoid,catlaw-buttercup,390,0.987,false,false
benzenoid,cellulose-ethers,390,0.987,false,false
benzenoid,chilean-wildnut,390,0.987,false,false
benzenoid,convolvulus-prostratis,390,0.987,false,false
benzenoid,corynebacterium-stationis,390,0.987,false,false
benzenoid,curculigo-orchicides,390,0.987,false,false
benzenoid,cynanchum-otophyllum,390,0.987,false,false
benzenoid,glossy-privet,390,0.987,false,false
benzenoid,glutamine-precursor,390,0.987,false,false
benzenoid,himalayan-cedar,390,0.987,false,false
benzenoid,indian-pipe,390,0.987,false,false
benzenoid,indian-snakeroot,390,0.987,false,false
benzenoid,indian-sphaeranthus,390,0.987,false,false
benzenoid,japanese-persimmon,390,0.987,false,false
benzenoid,lo-han,390,0.987,false,false
benzenoid,marsh-tea,390,0.987,false,false
benzenoid,mondo-grass,390,0.987,false,false
benzenoid,ovate-buchu,390,0.987,false,false
benzenoid,pentatropis-capensis,390,0.987,false,false
benzenoid,sacha-inchi,390,0.987,false,false
benzenoid,tartarian-aster,390,0.987,false,false
benzenoid,tinospora-cordifolia,390,0.987,false,false
benzenoid,trailing-arbutus,390,0.987,false,false
benzenoid,valine-pyroglutamate,390,0.987,false,false
benzenoid,water-plantain,390,0.987,false,false
caralluma,catlaw-buttercup,390,0.987,false,false
caralluma,cellulose-ethers,390,0.987,false,false
caralluma,chilean-wildnut,390,0.987,false,false
caralluma,convolvulus-prostratis,390,0.987,false,false
caralluma,corynebacterium-stationis,390,0.987,false,false
caralluma,curculigo-orchicides,390,0.987,false,false
caralluma,cynanchum-otophyllum,390,0.987,false,false
caralluma,glossy-privet,390,0.987,false,false
caralluma,glutamine-precursor,390,0.987,false,false
caralluma,himalayan-cedar,390,0.987,false,false
caralluma,indian-pipe,390,0.987,false,false
caralluma,indian-snakeroot,390,0.987,false,false
caralluma,indian-sphaeranthus,390,0.987,false,false
caralluma,japanese-persimmon,390,0.987,false,false
caralluma,lo-han,390,0.987,false,false
caralluma,marsh-tea,390,0.987,false,false
caralluma,mondo-grass,390,0.987,false,false
caralluma,ovate-buchu,390,0.987,false,false
caralluma,pentatropis-capensis,390,0.987,false,false
caralluma,sacha-inchi,390,0.987,false,false
caralluma,tartarian-aster,390,0.987,false,false
caralluma,tinospora-cordifolia,390,0.987,false,false
caralluma,trailing-arbutus,390,0.987,false,false
caralluma,valine-pyroglutamate,390,0.987,false,false
caralluma,water-plantain,390,0.987,false,false
catauba,catlaw-buttercup,390,0.987,false,false
catauba,cellulose-ethers,390,0.987,false,false
catauba,chilean-wildnut,390,0.987,false,false
catauba,convolvulus-prostratis,390,0.987,false,false
catauba,corynebacterium-stationis,390,0.987,false,false
catauba,curculigo-orchicides,390,0.987,false,false
catauba,cynanchum-otophyllum,390,0.987,false,false
catauba,glossy-privet,390,0.987,false,false
catauba,glutamine-precursor,390,0.987,false,false
catauba,himalayan-cedar,390,0.987,false,false
catauba,indian-pipe,390,0.987,false,false
catauba,indian-snakeroot,390,0.987,false,false
catauba,indian-sphaeranthus,390,0.987,false,false
catauba,japanese-persimmon,390,0.987,false,false
catauba,lo-han,390,0.987,false,false
catauba,marsh-tea,390,0.987,false,false
catauba,mondo-grass,390,0.987,false,false
catauba,ovate-buchu,390,0.987,false,false
catauba,pentatropis-capensis,390,0.987,false,false
catauba,sacha-inchi,390,0.987,false,false
catauba,tartarian-aster,390,0.987,false,false
catauba,tinospora-cordifolia,390,0.987,false,false
catauba,trailing-arbutus,390,0.987,false,false
catauba,valine-pyroglutamate,390,0.987,false,false
catauba,water-plantain,390,0.987,false,false
catlaw-buttercup,cynanchum,390,0.987,false,false
catlaw-buttercup,diindolylymethane,390,0.987,false,false
catlaw-buttercup,diterpene,390,0.987,false,false
catlaw-buttercup,fenuside,390,0.987,false,false
catlaw-buttercup,loranthus,390,0.987,false,false
catlaw-buttercup,lysophosphtidylcholine,390,0.987,false,false
catlaw-buttercup,macamides,390,0.987,false,false
catlaw-buttercup,marshmallow,390,0.987,false,false
catlaw-buttercup,morinda,390,0.987,false,false
catlaw-buttercup,nandina,390,0.987,false,false
catlaw-buttercup,peptidase,390,0.987,false,false
catlaw-buttercup,pig,390,0.987,false,false
catlaw-buttercup,schisandrins,390,0.987,false,false
catlaw-buttercup,trichosanthes,390,0.987,false,false
catlaw-buttercup,uncaria,390,0.987,false,false
cellulose-ethers,cynanchum,390,0.987,false,false
cellulose-ethers,diindolylymethane,390,0.987,false,false
cellulose-ethers,diterpene,390,0.987,false,false
cellulose-ethers,fenuside,390,0.987,false,false
cellulose-ethers,loranthus,390,0.987,false,false
cellulose-ethers,lysophosphtidylcholine,390,0.987,false,false
cellulose-ethers,macamides,390,0.987,false,false
cellulose-ethers,marshmallow,390,0.987,false,false
cellulose-ethers,morinda,390,0.987,false,false
cellulose-ethers,nandina,390,0.987,false,false
cellulose-ethers,peptidase,390,0.987,false,false
cellulose-ethers,pig,390,0.987,false,false
cellulose-ethers,schisandrins,390,0.987,false,false
cellulose-ethers,trichosanthes,390,0.987,false,false
cellulose-ethers,uncaria,390,0.987,false,false
chilean-wildnut,cynanchum,390,0.987,false,false
chilean-wildnut,diindolylymethane,390,0.987,false,false
chilean-wildnut,diterpene,390,0.987,false,false
chilean-wildnut,fenuside,390,0.987,false,false
chilean-wildnut,loranthus,390,0.987,false,false
chilean-wildnut,lysophosphtidylcholine,390,0.987,false,false
chilean-wildnut,macamides,390,0.987,false,false
chilean-wildnut,marshmallow,390,0.987,false,false
chilean-wildnut,morinda,390,0.987,false,false
chilean-wildnut,nandina,390,0.987,false,false
chilean-wildnut,peptidase,390,0.987,false,false
chilean-wildnut,pig,390,0.987,false,false
chilean-wildnut,schisandrins,390,0.987,false,false
chilean-wildnut,trichosanthes,390,0.987,false,false
chilean-wildnut,uncaria,390,0.987,false,false
convolvulus-prostratis,cynanchum,390,0.987,false,false
convolvulus-prostratis,diindolylymethane,390,0.987,false,false
convolvulus-prostratis,diterpene,390,0.987,false,false
convolvulus-prostratis,fenuside,390,0.987,false,false
convolvulus-prostratis,loranthus,390,0.987,false,false
convolvulus-prostratis,lysophosphtidylcholine,390,0.987,false,false
convolvulus-prostratis,macamides,390,0.987,false,false
convolvulus-prostratis,marshmallow,390,0.987,false,false
convolvulus-prostratis,morinda,390,0.987,false,false
convolvulus-prostratis,nandina,390,0.987,false,false
convolvulus-prostratis,peptidase,390,0.987,false,false
convolvulus-prostratis,pig,390,0.987,false,false
convolvulus-prostratis,schisandrins,390,0.987,false,false
convolvulus-prostratis,trichosanthes,390,0.987,false,false
convolvulus-prostratis,uncaria,390,0.987,false,false
corynebacterium-stationis,cynanchum,390,0.987,false,false
corynebacterium-stationis,diindolylymethane,390,0.987,false,false
corynebacterium-stationis,diterpene,390,0.987,false,false
corynebacterium-stationis,fenuside,390,0.987,false,false
corynebacterium-stationis,loranthus,390,0.987,false,false
corynebacterium-stationis,lysophosphtidylcholine,390,0.987,false,false
corynebacterium-stationis,macamides,390,0.987,false,false
corynebacterium-stationis,marshmallow,390,0.987,false,false
corynebacterium-stationis,morinda,390,0.987,false,false
corynebacterium-stationis,nandina,390,0.987,false,false
corynebacterium-stationis,peptidase,390,0.987,false,false
corynebacterium-stationis,pig,390,0.987,false,false
corynebacterium-stationis,schisandrins,390,0.987,false,false
corynebacterium-stationis,trichosanthes,390,0.987,false,false
corynebacterium-stationis,uncaria,390,0.987,false,false
curculigo-orchicides,cynanchum,390,0.987,false,false
curculigo-orchicides,diindolylymethane,390,0.987,false,false
curculigo-orchicides,diterpene,390,0.987,false,false
curculigo-orchicides,fenuside,390,0.987,false,false
curculigo-orchicides,loranthus,390,0.987,false,false
curculigo-orchicides,lysophosphtidylcholine,390,0.987,false,false
curculigo-orchicides,macamides,390,0.987,false,false
curculigo-orchicides,marshmallow,390,0.987,false,false
curculigo-orchicides,morinda,390,0.987,false,false
curculigo-orchicides,nandina,390,0.987,false,false
curculigo-orchicides,peptidase,390,0.987,false,false
curculigo-orchicides,pig,390,0.987,false,false
curculigo-orchicides,schisandrins,390,0.987,false,false
curculigo-orchicides,trichosanthes,390,0.987,false,false
curculigo-orchicides,uncaria,390,0.987,false,false
cynanchum,cynanchum-otophyllum,390,0.987,false,false
cynanchum,glossy-privet,390,0.987,false,false
cynanchum,glutamine-precursor,390,0.987,false,false
cynanchum,himalayan-cedar,390,0.987,false,false
cynanchum,indian-pipe,390,0.987,false,false
cynanchum,indian-snakeroot,390,0.987,false,false
cynanchum,indian-sphaeranthus,390,0.987,false,false
cynanchum,japanese-persimmon,390,0.987,false,false
cynanchum,lo-han,390,0.987,false,false
cynanchum,marsh-tea,390,0.987,false,false
cynanchum,mondo-grass,390,0.987,false,false
cynanchum,ovate-buchu,390,0.987,false,false
cynanchum,pentatropis-capensis,390,0.987,false,false
cynanchum,sacha-inchi,390,0.987,false,false
cynanchum,tartarian-aster,390,0.987,false,false
cynanchum,tinospora-cordifolia,390,0.987,false,false
cynanchum,trailing-arbutus,390,0.987,false,false
cynanchum,valine-pyroglutamate,390,0.987,false,false
cynanchum,water-plantain,390,0.987,false,false
cynanchum-otophyllum,diindolylymethane,390,0.987,false,false
cynanchum-otophyllum,diterpene,390,0.987,false,false
cynanchum-otophyllum,fenuside,390,0.987,false,false
cynanchum-otophyllum,loranthus,390,0.987,false,false
cynanchum-otophyllum,lysophosphtidylcholine,390,0.987,false,false
cynanchum-otophyllum,macamides,390,0.987,false,false
cynanchum-otophyllum,marshmallow,390,0.987,false,false
cynanchum-otophyllum,morinda,390,0.987,false,false
cynanchum-otophyllum,nandina,390,0.987,false,false
cynanchum-otophyllum,peptidase,390,0.987,false,false
cynanchum-otophyllum,pig,390,0.987,false,false
cynanchum-otophyllum,schisandrins,390,0.987,false,false
cynanchum-otophyllum,trichosanthes,390,0.987,false,false
cynanchum-otophyllum,uncaria,390,0.987,false,false
diindolylymethane,glossy-privet,390,0.987,false,false
diindolylymethane,glutamine-precursor,390,0.987,false,false
diindolylymethane,himalayan-cedar,390,0.987,false,false
diindolylymethane,indian-pipe,390,0.987,false,false
diindolylymethane,indian-snakeroot,390,0.987,false,false
diindolylymethane,indian-sphaeranthus,390,0.987,false,false
diindolylymethane,japanese-persimmon,390,0.987,false,false
diindolylymethane,lo-han,390,0.987,false,false
diindolylymethane,marsh-tea,390,0.987,false,false
diindolylymethane,mondo-grass,390,0.987,false,false
diindolylymethane,ovate-buchu,390,0.987,false,false
diindolylymethane,pentatropis-capensis,390,0.987,false,false
diindolylymethane,sacha-inchi,390,0.987,false,false
diindolylymethane,tartarian-aster,390,0.987,false,false
diindolylymethane,tinospora-cordifolia,390,0.987,false,false
diindolylymethane,trailing-arbutus,390,0.987,false,false
diindolylymethane,valine-pyroglutamate,390,0.987,false,false
diindolylymethane,water-plantain,390,0.987,false,false
diterpene,glossy-privet,390,0.987,false,false
diterpene,glutamine-precursor,390,0.987,false,false
diterpene,himalayan-cedar,390,0.987,false,false
diterpene,indian-pipe,390,0.987,false,false
diterpene,indian-snakeroot,390,0.987,false,false
diterpene,indian-sphaeranthus,390,0.987,false,false
diterpene,japanese-persimmon,390,0.987,false,false
diterpene,lo-han,390,0.987,false,false
diterpene,marsh-tea,390,0.987,false,false
diterpene,mondo-grass,390,0.987,false,false
diterpene,ovate-buchu,390,0.987,false,false
diterpene,pentatropis-capensis,390,0.987,false,false
diterpene,sacha-inchi,390,0.987,false,false
diterpene,tartarian-aster,390,0.987,false,false
diterpene,tinospora-cordifolia,390,0.987,false,false
diterpene,trailing-arbutus,390,0.987,false,false
diterpene,valine-pyroglutamate,390,0.987,false,false
diterpene,water-plantain,390,0.987,false,false
fenuside,glossy-privet,390,0.987,false,false
fenuside,glutamine-precursor,390,0.987,false,false
fenuside,himalayan-cedar,390,0.987,false,false
fenuside,indian-pipe,390,0.987,false,false
fenuside,indian-snakeroot,390,0.987,false,false
fenuside,indian-sphaeranthus,390,0.987,false,false
fenuside,japanese-persimmon,390,0.987,false,false
fenuside,lo-han,390,0.987,false,false
fenuside,marsh-tea,390,0.987,false,false
fenuside,mondo-grass,390,0.987,false,false
fenuside,ovate-buchu,390,0.987,false,false
fenuside,pentatropis-capensis,390,0.987,false,false
fenuside,sacha-inchi,390,0.987,false,false
fenuside,tartarian-aster,390,0.987,false,false
fenuside,tinospora-cordifolia,390,0.987,false,false
fenuside,trailing-arbutus,390,0.987,false,false
fenuside,valine-pyroglutamate,390,0.987,false,false
fenuside,water-plantain,390,0.987,false,false
glossy-privet,loranthus,390,0.987,false,false
glossy-privet,lysophosphtidylcholine,390,0.987,false,false
glossy-privet,macamides,390,0.987,false,false
glossy-privet,marshmallow,390,0.987,false,false
glossy-privet,morinda,390,0.987,false,false
glossy-privet,nandina,390,0.987,false,false
glossy-privet,peptidase,390,0.987,false,false
glossy-privet,pig,390,0.987,false,false
glossy-privet,schisandrins,390,0.987,false,false
glossy-privet,trichosanthes,390,0.987,false,false
glossy-privet,uncaria,390,0.987,false,false
glutamine-precursor,loranthus,390,0.987,false,false
glutamine-precursor,lysophosphtidylcholine,390,0.987,false,false
glutamine-precursor,macamides,390,0.987,false,false
glutamine-precursor,marshmallow,390,0.987,false,false
glutamine-precursor,morinda,390,0.987,false,false
glutamine-precursor,nandina,390,0.987,false,false
glutamine-precursor,peptidase,390,0.987,false,false
glutamine-precursor,pig,390,0.987,false,false
glutamine-precursor,schisandrins,390,0.987,false,false
glutamine-precursor,trichosanthes,390,0.987,false,false
glutamine-precursor,uncaria,390,0.987,false,false
himalayan-cedar,loranthus,390,0.987,false,false
himalayan-cedar,lysophosphtidylcholine,390,0.987,false,false
himalayan-cedar,macamides,390,0.987,false,false
himalayan-cedar,marshmallow,390,0.987,false,false
himalayan-cedar,morinda,390,0.987,false,false
himalayan-cedar,nandina,390,0.987,false,false
himalayan-cedar,peptidase,390,0.987,false,false
himalayan-cedar,pig,390,0.987,false,false
himalayan-cedar,schisandrins,390,0.987,false,false
himalayan-cedar,trichosanthes,390,0.987,false,false
himalayan-cedar,uncaria,390,0.987,false,false
indian-pipe,loranthus,390,0.987,false,false
indian-pipe,lysophosphtidylcholine,390,0.987,false,false
indian-pipe,macamides,390,0.987,false,false
indian-pipe,marshmallow,390,0.987,false,false
indian-pipe,morinda,390,0.987,false,false
indian-pipe,nandina,390,0.987,false,false
indian-pipe,peptidase,390,0.987,false,false
indian-pipe,pig,390,0.987,false,false
indian-pipe,schisandrins,390,0.987,false,false
indian-pipe,trichosanthes,390,0.987,false,false
indian-pipe,uncaria,390,0.987,false,false
indian-snakeroot,loranthus,390,0.987,false,false
indian-snakeroot,lysophosphtidylcholine,390,0.987,false,false
indian-snakeroot,macamides,390,0.987,false,false
indian-snakeroot,marshmallow,390,0.987,false,false
indian-snakeroot,morinda,390,0.987,false,false
indian-snakeroot,nandina,390,0.987,false,false
indian-snakeroot,peptidase,390,0.987,false,false
indian-snakeroot,pig,390,0.987,false,false
indian-snakeroot,schisandrins,390,0.987,false,false
indian-snakeroot,trichosanthes,390,0.987,false,false
indian-snakeroot,uncaria,390,0.987,false,false
indian-sphaeranthus,loranthus,390,0.987,false,false
indian-sphaeranthus,lysophosphtidylcholine,390,0.987,false,false
indian-sphaeranthus,macamides,390,0.987,false,false
indian-sphaeranthus,marshmallow,390,0.987,false,false
indian-sphaeranthus,morinda,390,0.987,false,false
indian-sphaeranthus,nandina,390,0.987,false,false
indian-sphaeranthus,peptidase,390,0.987,false,false
indian-sphaeranthus,pig,390,0.987,false,false
indian-sphaeranthus,schisandrins,390,0.987,false,false
indian-sphaeranthus,trichosanthes,390,0.987,false,false
indian-sphaeranthus,uncaria,390,0.987,false,false
japanese-persimmon,loranthus,390,0.987,false,false
japanese-persimmon,lysophosphtidylcholine,390,0.987,false,false
japanese-persimmon,macamides,390,0.987,false,false
japanese-persimmon,marshmallow,390,0.987,false,false
japanese-persimmon,morinda,390,0.987,false,false
japanese-persimmon,nandina,390,0.987,false,false
japanese-persimmon,peptidase,390,0.987,false,false
japanese-persimmon,pig,390,0.987,false,false
japanese-persimmon,schisandrins,390,0.987,false,false
japanese-persimmon,trichosanthes,390,0.987,false,false
japanese-persimmon,uncaria,390,0.987,false,false
lo-han,loranthus,390,0.987,false,false
lo-han,lysophosphtidylcholine,390,0.987,false,false
lo-han,macamides,390,0.987,false,false
lo-han,marshmallow,390,0.987,false,false
lo-han,morinda,390,0.987,false,false
lo-han,nandina,390,0.987,false,false
lo-han,peptidase,390,0.987,false,false
lo-han,pig,390,0.987,false,false
lo-han,schisandrins,390,0.987,false,false
lo-han,trichosanthes,390,0.987,false,false
lo-han,uncaria,390,0.987,false,false
loranthus,marsh-tea,390,0.987,false,false
loranthus,mondo-grass,390,0.987,false,false
loranthus,ovate-buchu,390,0.987,false,false
loranthus,pentatropis-capensis,390,0.987,false,false
loranthus,sacha-inchi,390,0.987,false,false
loranthus,tartarian-aster,390,0.987,false,false
loranthus,tinospora-cordifolia,390,0.987,false,false
loranthus,trailing-arbutus,390,0.987,false,false
loranthus,valine-pyroglutamate,390,0.987,false,false
