nct,from_key,to_key,matched_name,action,rule,reason
NCT03376048,K1:0494L275Q6,K1:7IO5LYA57N,ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03382938,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03385967,K1:0494L275Q6,K1:7IO5LYA57N,ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03404908,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03413371,K1:0494L275Q6,K1:7IO5LYA57N,ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03421821,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03428633,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03435692,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03476642,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03480165,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03497364,K1:0494L275Q6,K1:7IO5LYA57N,ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03533452,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03541837,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03570541,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03571490,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03586934,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03588689,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03598192,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03618264,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03632044,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03634111,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03636165,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03645304,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03648034,K1:0494L275Q6,K1:7IO5LYA57N,ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03650998,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03657979,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03663478,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03666663,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03691935,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03695172,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03702647,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03704753,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03721406,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03730584,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03734159,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03738696,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03739021,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03768440,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03794505,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03796572,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03801863,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03805360,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03809442,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03812731,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03864588,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03867695,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03921034,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03936387,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03936790,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03955458,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03971708,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03977454,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03995563,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT03998813,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04011150,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04016740,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04020601,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04046744,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04051684,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04065009,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04118777,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04141319,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04155983,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04209504,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04247373,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04250805,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04257682,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04290442,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04298099,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04311099,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04327063,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04368364,K1:0494L275Q6,K1:7IO5LYA57N,ropivacaine hydrochloride,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04380298,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04394481,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04481451,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04494100,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04495504,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04562103,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04575233,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04669145,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04697537,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04702685,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04759742,K1:0494L275Q6,K1:7IO5LYA57N,ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04764045,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04773301,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04786470,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04807504,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04824599,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04833296,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04834440,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04910165,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04916418,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04916691,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT04938882,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05015907,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05016180,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05023343,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05110339,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05122338,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05161637,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05175001,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05205720,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05231941,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05274113,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05279898,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05297422,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05320718,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05365555,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05368753,K1:0494L275Q6,K1:7IO5LYA57N,ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05376904,K1:0494L275Q6,K1:7IO5LYA57N,ropivacaine HCl.,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05437718,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05437835,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05487196,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05494125,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05504967,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05519189,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05543109,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05544721,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05596071,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05625802,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05642026,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05667324,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05753644,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05755334,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05769855,K1:0494L275Q6,K1:7IO5LYA57N,ropivacaine HCl,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05773846,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05820997,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05831449,K1:0494L275Q6,K1:7IO5LYA57N,ropivacaine HCl,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05860452,K1:0494L275Q6,K1:7IO5LYA57N,ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05877131,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05897307,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05901441,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05922605,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
NCT05964985,K1:0494L275Q6,K1:7IO5LYA57N,Ropivacaine,move,R14-PARENT-NAME-TRIAL,"the registry intervention names Ropivacaine, not ROPIVACAINE, (R)-; the trial belongs to the parent page"
